name,Druaga no Tou: The Sword of Uruk,Dual Parallel! Trouble Adventures,Duel Masters,Duel Masters Charge,Duel Masters Cross,Duel Masters Cross Shock,Duel Masters VSR,Duel Masters Victory,Duel Masters Victory V,Duel Masters Victory V3,Duel Masters Zero,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Durarara!!,Durarara!!x2 Ketsu,Durarara!!x2 Shou,Durarara!!x2 Ten,E&#039;s Otherwise,Eat-Man,Eat-Man &#039;98,Eden&#039;s Bowy,Edokko Boy: Gatten Tasuke,Eightman,"Eikoku Ikka, Nihon wo Taberu",Eikoku Koi Monogatari Emma,Eikoku Koi Monogatari Emma: Molders-hen,El Cazador de la Bruja,El Hazard: The Alternative World,El Hazard: The Wanderers,Element Hunters,Elf wo Karu Mono-tachi,Elf wo Karu Mono-tachi II,Elfen Lied,Endride,Entaku no Kishi Monogatari: Moero Arthur,Erementar Gerad,Ergo Proxy,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Etotama,Eureka Seven,Eureka Seven AO,Examurai Sengoku,Eyeshield 21,F,F-Zero: Falcon Densetsu,Fairy Tail,Fairy Tail (2014),Fantasista Doll,Fantastic Children,Fate/Zero,Fate/Zero 2nd Season,Fate/kaleid liner Prisma☆Illya,Fate/kaleid liner Prisma☆Illya 2wei Herz!,Fate/kaleid liner Prisma☆Illya 2wei!,Fate/kaleid liner Prisma☆Illya 3rei!!,Fate/stay night,Fate/stay night: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works 2nd Season,Fight Ippatsu! Juuden-chan!!,Fighting Foodons,Figure 17: Tsubasa &amp; Hikaru,Final Approach,Final Fantasy: Unlimited,Fireball,Fireball Charming,Flanders no Inu,"Flanders no Inu, Boku no Patrasche",Flying Witch,Fortune Arterial: Akai Yakusoku,Fortune Quest L,Fractale,Francesca,Free!,Free!: Eternal Summer,Freezing,Freezing Vibration,Fresh Precure!,Fruits Basket,Fudanshi Koukou Seikatsu,Fukigen na Mononokean,Full Metal Panic!,Full Metal Panic! The Second Raid,Full Metal Panic? Fumoffu,Full Moon wo Sagashite,Fullmetal Alchemist,Fullmetal Alchemist: Brotherhood,Fushigi Yuugi,Fushigi na Koala Blinky,Fushigi na Somera-chan,Fushigi no Kuni no Alice,Fushigi no Umi no Nadia,Fushigiboshi no☆Futagohime,Fushigiboshi no☆Futagohime Gyu!,Futakoi,Futakoi Alternative,Futari wa Milky Holmes,Futari wa Precure,Futari wa Precure: Max Heart,Futari wa Precure: Splash☆Star,Futatsu no Spica,Futsuu no Joshikousei ga [Locodol] Yattemita.,Future Card Buddyfight,Future Card Buddyfight 100,Future GPX Cyber Formula,Fuujin Monogatari,Fuusen Inu Tinny,Fuusen Shoujo Temple-chan,Fuuun Ishin Dai☆Shogun,G-On Riders,GA: Geijutsuka Art Design Class,GJ-bu,GR: Giant Robo,Ga-Rei: Zero,Gad Guard,Gaiking: Legend of Daiku-Maryu,Gakkatsu!,Gakkou no Kaidan,Gakkougurashi!,Gakkyuu Ou Yamazaki,Gakuen Alice,Gakuen Heaven,Gakuen Senki Muryou,Gakuen Utopia Manabi Straight!,Gakusen Toshi Asterisk,Gakusen Toshi Asterisk 2nd Season,Galaxy Angel,Galaxy Angel 3,Galaxy Angel 4,Galaxy Angel Rune,Galaxy Angel Z,Galilei Donna,Gallery Fake,Gamba no Bouken,Ganbare Genki,Ganbare Goemon,Ganbare! Kickers,Ganbare! Lulu Lolo 2nd Season,Ganbarist! Shun,Gangsta.,Gankutsuou,Ganso Tensai Bakabon,Gantz,Gantz 2nd Stage,Garakuta-doori no Stain,Garo: Guren no Tsuki,Garo: Honoo no Kokuin,Gasaraki,Gatchaman Crowds,Gatchaman Crowds Insight,Gate Keepers,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",Gear Fighter Dendoh,Gegege no Kitarou (1968),Gegege no Kitarou (1985),Gegege no Kitarou (1996),Gegege no Kitarou (2007),Geisters: Fractions of the Earth,Gekitou! Crush Gear Turbo,Gekkan Shoujo Nozaki-kun,Genei Toushi Bastof Lemon,Genei wo Kakeru Taiyou,Generator Gawl,Geneshaft,Genji Monogatari Sennenki,Genji Tsuushin Agedama,Genki Bakuhatsu Ganbaruger,Genma Taisen: Shinwa Zenya no Shou,Genshi Shounen Ryuu,Genshiken,Genshiken 2,Genshiken Nidaime,Gensoumaden Saiyuuki,Geragera Boes Monogatari,GetBackers,Getsumen To Heiki Mina,Getter Robo,Getter Robo G,Getter Robo Go,Ghost Hunt,Ghost Sweeper GS Mikami,Ghost in the Shell: Arise - Alternative Architecture,Ghost in the Shell: Nyuumon Arise,Ghost in the Shell: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Ghost in the Shell: Stand Alone Complex 2nd GIG,Giant Gorg,Giant Killing,Gift: Eternal Rainbow,Gifuu Doudou!!: Kanetsugu to Keiji,Gilgamesh,Gin no Saji,Gin no Saji 2nd Season,Gin&#039;iro no Olynsis: Tokito,Ginban Kaleidoscope,Ginga Densetsu Weed,Ginga Hyouryuu Vifam,Ginga Kikoutai Majestic Prince,Ginga Nagareboshi Gin,Ginga Sengoku Gunyuuden Rai,Ginga Senpuu Braiger,Ginga Tetsudou 999,Ginga Tetsudou Monogatari,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Ginga e Kickoff!!,Gingitsune,Ginsoukikou Ordian,Gintama,Gintama&#039;,Gintama&#039;: Enchousen,Gintama°,Ginyuu Mokushiroku Meine Liebe,Ginyuu Mokushiroku Meine Liebe Wieder,Girlfriend (Kari),Girls Bravo: First Season,Girls Bravo: Second Season,Girls und Panzer,Glass no Kamen,Glass no Kamen (2005),Glass no Kantai: La Legende du Vent de l&#039;Univers,Glasslip,Go! Go! 575,Go! Go! Itsutsugo Land,Go! Princess Precure,Goal FH: Field Hunter,Gochuumon wa Usagi Desu ka?,Gochuumon wa Usagi Desu ka??,God Eater,God Mazinger,Gokinjo Monogatari,Gokudou-kun Manyuuki,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,Gokujou Seitokai,Gokujou!! Mecha Mote Iinchou,Gokukoku no Brynhildr,Gokusen,Golden Time,Golgo 13 (TV),Gon,Goshuushou-sama Ninomiya-kun,Gosick,Gowapper 5 Gordam,Grander Musashi RV,Grappler Baki (TV),Grappler Baki: Saidai Tournament-hen,Gravitation,Great Mazinger,Great Teacher Onizuka,Green Green,Gregory Horror Show,Gregory Horror Show: The Last Train,Gregory Horror Show: The Second Guest,Grenadier: Hohoemi no Senshi,Grimm Masterpiece Theater,Grimm Masterpiece Theater II,Grisaia no Kajitsu,Grisaia no Rakuen,Groove Adventure Rave,Gu-Gu Ganmo,Gugure! Kokkuri-san,Guilty Crown,Guin Saga,Gun Frontier,Gun x Sword,Gun-dou Musashi,Gundam Build Fighters,Gundam Build Fighters Try,Gundam: G no Reconguista,Gungrave,Gunparade March: Arata Naru Kougunka,Gunparade Orchestra,Gunslinger Girl,Gunslinger Girl: Il Teatrino,Gunslinger Stratos: The Animation,Gyakkyou Burai Kaiji: Hakairoku-hen,Gyakkyou Burai Kaiji: Ultimate Survivor,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!",H2,H2O: Footprints in the Sand,Haai Step Jun,Hachimitsu to Clover,Hachimitsu to Clover II,Hacka Doll The Animation,Hagure Yuusha no Aesthetica,Haha wo Tazunete Sanzenri,Hai to Gensou no Grimgar,Hai! Akko Desu,Haibane Renmei,Haikara-san ga Tooru,Haikyuu!!,Haikyuu!! Second Season,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,Haitai Nanafa,Haiyore! Nyaruko-san,Haiyore! Nyaruko-san W,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Haja Kyosei G Dangaiou,Hajime no Ippo,Hajime no Ippo: New Challenger,Hajime no Ippo: Rising,Hakaba Kitarou,Hakaima Sadamitsu,Hakkenden: Touhou Hakken Ibun,Hakkenden: Touhou Hakken Ibun 2nd Season,Hakugei Densetsu,Hakuouki,Hakuouki Hekketsuroku,Hakuouki Reimeiroku,Hakuouki: Otogisoushi,Hakushaku to Yousei,Hakushon Daimaou,Hamatora The Animation,Hamelin no Violin Hiki,Hana no Ko Lunlun,Hana no Mahoutsukai Mary Bell,Hana yori Dango,Hanada Shounen-shi,Hanamaru Youchien,Hanamonogatari,Hanasakeru Seishounen,Hanasaku Iroha,Hanaukyou Maid-tai,Hanaukyou Maid-tai: La Verite,Hanayamata,Hanbun no Tsuki ga Noboru Sora,Hand Maid May,Handa-kun,Hanoka,Haou Taikei Ryuu Knight,Happiness Charge Precure!,Happiness!,Happy Happy Clover,Happy Seven: The TV Manga,Happy☆Lesson (TV),Happy☆Lesson: Advance,Hare Tokidoki Buta (TV),HaruChika: Haruta to Chika wa Seishun suru,Harukanaru Toki no Naka de: Hachiyou Shou,Hataraki Man,Hataraku Maou-sama!,Hatenkou Yuugi,Hatsukoi Limited,Hatsukoi Monster,Haunted Junction,Hayate no Gotoku!,Hayate no Gotoku! Can&#039;t Take My Eyes Off You,Hayate no Gotoku! Cuties,Hayate no Gotoku!!,Heartcatch Precure!,HeatGuy J,Heavy Object,Heisei Inu Monogatari Bow,Heisei Tensai Bakabon,Hello Kitty: Ringo no Mori no Fantasy,Hello! Lady Lynn,Hello! Sandybell,Hello!! Kiniro Mosaic,Hellsing,HenSemi (TV),Hentai Ouji to Warawanai Neko.,Heppoko Jikken Animation Excel♥Saga,Hero Bank,Heroic Age,Heroman,Hey! Bumboo,Hi no Tori,Hibike! Euphonium,Hidamari Sketch,Hidamari Sketch x 365,Hidamari Sketch x Honeycomb,Hidamari Sketch x ☆☆☆,Hidan no Aria,Hidan no Aria AA,Higashi no Eden,Higepiyo,High School DxD,High School DxD BorN,High School DxD New,High School Fleet,High School! Kimengumi,High Score,Highschool of the Dead,Higurashi no Naku Koro ni,Higurashi no Naku Koro ni Kai,Hiiro no Kakera,Hiiro no Kakera Dai Ni Shou,Hikari no Densetsu,Hikari to Mizu no Daphne,Hikaru no Go,Himawari!,Himawari!!,Hime Chen! Otogi Chikku Idol Lilpri,Hime-chan no Ribbon,Himegoto,Himesama Goyoujin,Himiko-den,Himitsu no Akko-chan,Himitsu: The Revelation,Himitsukessha Taka no Tsume,Himouto! Umaru-chan,Hipira-kun,Hit wo Nerae!,Hitohira,Hitori no Shita: The Outcast,Hitsugi no Chaika,Hitsugi no Chaika: Avenging Battle,Hi☆sCoool! SeHa Girls,Hoero! Bun Bun,Hokuto no Ken,Hokuto no Ken 2,Hokuto no Ken: Raoh Gaiden Ten no Haoh,Honey Honey no Suteki na Bouken,Honobono Log,Honoo no Alpenrose: Judy &amp; Randy,Honoo no Mirage,Honoo no Toukyuuji: Dodge Danpei,Honto ni Atta! Reibai Sensei,Hoozuki no Reitetsu,Hoshi no Kirby,Hoshi no Ko Chobin,Hoshi no Oujisama Petit Prince,Hoshizora e Kakaru Hashi,Houkago no Pleiades (TV),Hourou Musuko,Huckleberry Finn Monogatari,Huckleberry no Bouken,Hulu Xiongdi,Human Crossing,Hundred,Hungry Heart: Wild Striker,Hunter x Hunter,Hunter x Hunter (2011),Hurricane Polymar,Hustle Punch,Hyakka Ryouran: Samurai Bride,Hyakka Ryouran: Samurai Girls,Hyakko,Hyakujuu-Ou GoLion,Hyouge Mono,Hyouka,Hyper Police,I My Me! Strawberry Eggs,I: Wish You Were Here,IGPX: Immortal Grand Prix,IGPX: Immortal Grand Prix (2005),IGPX: Immortal Grand Prix (2005) 2nd Season,IS: Infinite Stratos,IS: Infinite Stratos 2,Ichiban Ushiro no Daimaou,Ichigo 100%,Ichigo Mashimaro,Idaten Jump,Idol Densetsu Eriko,Ie Naki Ko,Ie Naki Ko Remi,Igano Kabamaru,Ike! Ina-chuu Takkyuubu,Iketeru Futari,Ikkitousen,Ikkitousen: Dragon Destiny,Ikkitousen: Great Guardians,Ikkitousen: Xtreme Xecutor,Ikkyuu-san,Ikkyuu-san (1978),Ikoku Meiro no Croisée The Animation,"Ima, Soko ni Iru Boku","Inari, Konkon, Koi Iroha.",Inazuma Eleven,Inazuma Eleven Go,Inazuma Eleven Go: Chrono Stone,Inazuma Eleven Go: Galaxy,Initial D Fifth Stage,Initial D Final Stage,Initial D First Stage,Initial D Fourth Stage,Initial D Second Stage,Innocent Venus,Inou-Battle wa Nichijou-kei no Naka de,Instant History,Inu to Hasami wa Tsukaiyou,Inu x Boku SS,InuYasha,InuYasha: Kanketsu-hen,Inugami-san to Nekoyama-san,Inukami!,Ippatsu Kanta-kun,Ippatsu Kiki Musume,Iron Kid,Iron Man,Ishida to Asakura,Isshuukan Friends.,Isuca,Itazura na Kiss,Itoshi no Muco,Itsuka Tenma no Kuro Usagi,Ixion Saga DT,Izumo: Takeki Tsurugi no Senki,JK Meshi!,Jagainu-kun,Jetter Mars,Jewelpet,Jewelpet Happiness,Jewelpet Kira☆Deco!,Jewelpet Sunshine,Jewelpet Twinkle☆,Jibaku-kun,Jigoku Sensei Nube,Jigoku Shoujo,Jigoku Shoujo Futakomori,Jigoku Shoujo Mitsuganae,Jikuu Boukenki Zentrix,Jikuu Tantei Genshi-kun,Jikuu Tenshou Nazca,Jinki:Extend,Jinrui wa Suitai Shimashita,Jinsei,Jinzou Ningen Kikaider The Animation,Jitsu wa Watashi wa,JoJo no Kimyou na Bouken (TV),JoJo no Kimyou na Bouken: Stardust Crusaders,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,Joker Game,Joou Heika no Petite Angie,Jormungand,Jormungand: Perfect Order,Joshikousei: Girl&#039;s High,Joshiraku,Joukamachi no Dandelion,Jungle Book Shounen Mowgli,Jungle Taitei,Jungle Taitei (1989),Jungle Taitei: Susume Leo!,Jungle no Ouja Taa-chan,Jungle wa Itsumo Hare nochi Guu,Junjou Romantica,Junjou Romantica 2,Junjou Romantica 3,Junketsu no Maria,Juubee Ninpuuchou: Ryuuhougyoku-hen,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,Juubee-chan: Lovely Gantai no Himitsu,Juuni Kokuki,Juuni Senshi Bakuretsu Eto Ranger,Juuou Mujin no Fafnir,Juusen Battle Monsuno,Juusenki L-Gaim,Juusenshi Gulkeeva
Dual Parallel! Trouble Adventures,0.0636422406232856,0.9999999999999998,0.0044149018992855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0389213806421069,-0.0528434324054711,-0.0074957588423694,-0.0224885752062826,-0.0160382665915366,0.0785781856036167,0.0117901692014532,0.0024199173056927,0.231933209209465,0.0,0.0,0.0,-0.0436937321360432,-0.0676635705694678,0.0207024372968983,0.1722345858665344,0.1860956210530678,0.0,0.0774906193814955,0.049431703510375,-0.0487677840991644,0.0,0.0,0.0165233286195319,-0.0640116894496156,0.011650634381704,0.0029105381860714,-0.117491901854754,0.0119641008684279,0.0217900704136088,-0.0401945949216207,0.0,0.0,-0.022887760938437,-0.0191682237483631,0.0,-0.0102581339251842,-0.0382629963387316,-0.035231564278514,0.0104281279776859,0.0009622886883566,-0.0011795139689904,0.0,0.0130626718700047,-0.0307014657830953,-0.0318081912512326,0.0240925079704469,0.024500465092967,0.0042058586622799,0.0224939809368475,0.0319548755019012,0.0132679923812454,0.0131830432240976,0.0,0.0,-0.003738781054125,0.0231175134892695,0.0,0.0424508945822872,0.0,0.0022006069087516,-0.0085784187115337,0.0268437126844411,0.0148717866958452,-0.0035195659362967,-0.0337021392909801,0.0,0.0,-0.0696883303950072,-0.1125103747575371,-0.1135485904352427,-0.0406181673838949,-0.10644685750092,-0.0591013145320015,-0.0302756092390354,0.0,0.0,0.0,-0.0051676948015578,0.0,0.0,0.0465847255762826,0.0661931215668774,0.0,0.0067394214418196,0.0012498504325207,0.0001094437880304,0.000202123245173,0.0369932717938137,0.0,0.0,0.0030121389148258,0.0018842135563436,0.0,0.0,0.0276192624655917,0.0486826870983677,0.0025115179860578,0.0064103734193272,0.0055143249932021,-0.0365433763392395,0.0830212098468992,0.0251439785168612,0.0,-0.0196835247987047,0.0005375830077727,0.0,-0.0425973657172741,0.0407783474521119,0.005390503402513,0.0205579788539494,0.0170933622952231,0.0037708467072503,0.1235654138124908,-0.0015438898984164,0.0016316607758978,0.0090361456991417,0.0026012920890867,0.0030443135429077,-0.0102177831905261,0.0,0.0,0.1479918595502175,0.0,0.0,0.0036314522524641,0.001668683901671,-0.0727590720510654,0.0,0.0658131521854367,0.0493746680720015,0.0,0.0,6.969345206751036e-05,0.0349545775173181,0.0052503004742015,9.868905226375474e-05,0.2018521056743989,-0.0304856507485682,-0.0359346290681202,0.0693627777486418,0.0,0.0,0.0,0.0573055452313654,0.0579701821968855,0.0378934998182254,-0.0434675196432257,0.0,0.0063871884904433,0.0341211260494126,0.1093058818055513,0.0076717287160881,0.020004232390301,0.0,0.020004232390301,0.0,-0.0260484485464401,-0.0534672365132042,0.0003138932595648,-0.0523712154838746,0.0,-0.066095603103697,0.0096345887806873,0.0559730978393826,0.0498709836938335,0.0,-0.0653337004586,0.0476323821096057,0.0,0.0,-0.1000744226115064,0.0,-0.083079260043453,0.002101958351702,-0.01807006356656,0.0125198696079105,0.0,0.0064713094137744,-0.0366738945238785,-0.0235263855929096,0.0731955616265406,0.0008132613490809,0.0008902275179195,-0.020004232390301,-0.0012408746541711,0.0,-0.0280548030795268,0.020004232390301,0.0,0.0088189697342236,0.0094965634986359,0.0084744400115459,0.0014908759058308,0.008055157640251,-0.021673550042166,-0.0155100991463759,-0.0095757198063425,-0.0136645704061289,0.0062469690816041,0.0074580051942283,0.0,0.0435189945318007,0.0426425901186551,0.0063026095645169,0.0,-0.00979146738747,0.0176966683093089,0.0181750277166333,0.0,0.0,-0.0145711207826367,0.0,-0.0080104050992707,0.0,0.0062113186704602,0.0112455045971309,-0.0052565903597209,-0.012263164523559,0.0,0.0231249270186453,0.0,0.0058936024068259,0.0155007687363553,-0.0273861659159311,-0.0072975704395923,0.0,0.0538126565468929,-0.0480004719595707,0.0,0.1431509423193679,0.0283131197920065,0.0315181159399733,0.0145263183631043,0.0054660211784,-0.0899044308035683,0.0702923030972307,0.0768034361073309,0.0,0.0,0.0635417478580285,0.0,0.0,-0.0058254463847075,-0.013491684098652,0.0390077375843015,0.0,-0.0097512009111566,-0.0198185361018201,0.0127150727316631,0.0097915902119796,0.0472159801405003,0.0332979623075883,-0.0325772149576288,0.0307035114582149,0.0156272706274159,-0.0661174768564566,0.043213800952132,0.0,0.0505827920154677,0.0437904389352708,0.0080694972956796,-0.0037557013239875,-0.0249665562127198,0.0,0.0,0.0086503022881417,0.0,-0.0600808275971024,-0.0593961621565861,0.0075715641730763,0.0507974303144949,0.0,-0.0179833657814465,0.0,-0.0731632062604564,0.0,-0.0391997033141435,-0.0389538025866802,-0.0042202492681613,0.0,0.0642398537785819,0.0142083901635419,0.0378518287704175,0.077737771474701,-0.0607000675629652,-0.044930071041282,-0.0093215355730524,0.0168043292266934,0.0196930996953569,-0.0021070484801421,0.0,0.0212888042168487,-0.0013875316820412,-0.0158651902859791,0.0,0.0,0.0151727044844964,0.0,0.0131759623797353,0.0442960329534993,0.0,0.0,-0.0591169101214372,-0.0554065091329878,0.0514715761553594,-0.0114539064842796,-0.0219522316505801,-0.0354605795045976,0.0341046849350498,0.0550412617511332,0.0001834677688551,-0.0320907071561482,0.0641262445458109,0.0,0.0,0.0272785832318164,0.0028073833078916,0.0331304125320879,0.0,0.0,0.0361286982983297,0.046696433092615,0.0976748561017342,0.0,0.0456343194369421,0.0275681765574136,-0.0520804972618283,0.0277916665862789,0.0306717606737124,0.0,0.1216926893846786,-0.0391349600567269,0.008631820548939,0.0107029951382224,-0.0431775083657903,-0.0346746533750585,0.0088587773771709,0.0013798360618125,0.0,0.0,0.0,0.0,0.0,-0.0040210640831001,0.0170218623365228,0.0059482426056645,0.0040555863147473,0.0287481867534279,0.0,-0.0371028835830842,0.051011168913308,0.0,0.006438512658772,-0.0259173642473515,0.0047428967839294,-0.0094512181934313,0.0,0.0,0.0171134853659414,0.0149317652615743,-0.0778732453345705,0.0,-0.0146359260938232,-0.0136847720419618,-0.0281478560372349,0.0027637667994207,0.0,0.0,0.0354374245334853,-0.0624127437330428,-0.045959634789939,0.011026695229924,0.0041877077034703,0.0,0.0275360620266526,-0.0850979359562762,0.0307358465991118,0.0167259943394014,0.0,-0.0092962416000652,0.0030627161962356,0.0509450037009406,0.0317218622670695,0.0113911087062091,0.001447586112973,0.0,0.0018593487529603,0.0,0.0,0.0392232550049157,0.0154928174069685,0.0093228353561298,0.0076877043013744,0.0,0.0,-0.0377348735992813,-0.0022206868537259,0.0,0.0,0.0,0.0,0.0225611956281333,-0.0009689781703867,0.0,-0.0093622769761208,0.0018371694025546,0.0,0.0,0.0617944173941445,0.0,-0.0070499241123415,0.0,0.0,0.0,0.0184444333039102,0.0242833422249697,-0.043653658600773,-0.0636517027689236,-0.0177230800985316,0.0,0.0,0.0217488521900371,0.0322487119671925,0.0261806032081229,0.0191829396008837,0.0,-0.0270646785133543,0.0294687092597316,0.0790804986861502,0.0496923626999568,0.0118586130145561,0.0218816696609063,0.0117220217616028,0.0299774449249754,0.0176879970027016,0.0357954383892074,0.058282435419272,-0.0185234122005624,0.0,0.0,0.0,-0.0363494483558558,0.0,-0.0258311743095709,0.021390961084954,0.0604372619422662,0.0323881526340621,0.0498093540638335,0.0051815134910359,0.0,0.0,-0.0015932958713278,-0.058650520421363,0.0032250176582939,0.0,0.0,0.0,0.0,-0.0225633716169026,0.0,-0.0572447833752448,-0.08361696520189,-0.0539039141669176,0.0485004727191112,0.0155628512731641,0.0,0.0244444261860336,-0.0067943120312523,-0.0726073740401423,-0.0298394457698457,0.0024626310535234,0.0252454581559185,0.0,0.021038651687371,0.0,0.0380242271056007,0.0,-0.0020982307199893,0.0143481678272069,-0.0223729257371126,0.0,0.0101864453827219,0.0028634118948104,0.0,0.0132076713811053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132332536191532,-0.0385768337827041,-0.0361025753104457,-0.0332476966157337,0.0078204986935242,0.0112425369339571,0.0190993632610828,0.0888962005711147,-0.0219282296876728,0.0133378996407328,0.0476285787125951,0.0045365026717873,-0.0244827160395218,0.0,0.0,0.0,0.0,-0.0377625699238299,-0.016863679524651,0.0434144413028361,0.006071487362876,0.0,0.0,0.0,0.0,0.0,0.0,-0.0252298319859482,-0.0193595570024127,-0.0184737585875278,0.0,0.005723675648909,0.0358526283123765,0.0264740871635056,0.0409712035965567,-0.0624099073005835,0.0,0.0104229623162784,0.0,0.00777091943887,0.00863253820295
